dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
18	-0.3103082814100712	1.1487524070878197	1.4098173699375218	-3.2212560281088893	0.6931471805599453	0.000600819434075656	semaphorin-plexin signaling pathway	18. semaphorin-plexin signaling pathway	['GO:0071526']	GO:0071526	0
19	0.2485361406273914	1.3706122062281068	1.6460929421341868	-3.2212560281088893	1.3862943611198906	0.000600819434075656	regulation of macrophage migration	19. regulation of macrophage migration	['GO:1905521', 'GO:0010758', 'GO:1905523']	GO:1905521	0
20	-0.485537336545137	-0.7826325492148832	0.9361178134865108	-3.190235438249453	0.6931471805599453	0.00064530430401562	protein maturation	20. protein maturation	['GO:0051604']	GO:0051604	0
21	0.866495484745819	-1.1075211893948902	1.7192960133271544	-3.037908827400779	0.6931471805599453	0.000916412854924957	sympathetic nervous system development	21. sympathetic nervous system development	['GO:0048485']	GO:0048485	0
22	-0.9511818425705004	-0.2144324392413389	1.8851457452831522	-2.970255574391702	0.6931471805599453	0.00107088892114772	lipid localization	22. lipid localization	['GO:0010876']	GO:0010876	0
23	-1.0309100162671876	-0.6934962507832771	1.1912416513367576	-2.966537944636714	0.6931471805599453	0.0010800952480221	organic hydroxy compound transport	23. organic hydroxy compound transport	['GO:0015850']	GO:0015850	0
24	0.26329584339567114	0.947667984271583	1.5703668460102387	-2.962995165377025	0.6931471805599453	0.00108894221551313	positive regulation of lipid transport	24. positive regulation of lipid transport	['GO:0032370']	GO:0032370	0
25	-1.1840404052234406	0.5903138173080763	1.3172334698484998	-2.9471939422961446	1.0986122886681098	0.00112929149588489	axon guidance	25. axon guidance	['GO:0007411', 'GO:0097485']	GO:0007411	0
26	0.8428418001184683	-0.0531156619877337	1.4804890694509016	-2.936288548978655	0.6931471805599453	0.00115800771024902	ossification	26. ossification	['GO:0001503']	GO:0001503	0
27	-0.9295285735551069	0.3525898185529429	1.4810510576582574	-2.8989142544728845	0.6931471805599453	0.0012620766898372	nucleus organization	27. nucleus organization	['GO:0006997']	GO:0006997	0
28	-0.4475164453017974	1.1111548123162212	1.565789969864382	-2.795908160536946	0.6931471805599453	0.00159989632000518	vascular endothelial growth factor receptor signaling pathway	28. vascular endothelial growth factor receptor signaling pathway	['GO:0048010']	GO:0048010	0
29	0.2074634950414354	1.4475134657172197	1.5450163694727774	-2.794254818896742	1.6094379124341003	0.00160599866933183	positive regulation of leukocyte chemotaxis	29. positive regulation of leukocyte chemotaxis	['GO:0002688', 'GO:0002690', 'GO:0050920', 'GO:0002687']	GO:0002690	0
30	0.9053523580528018	-0.6502421888562238	1.7074288185905622	-2.794254818896742	1.0986122886681098	0.00160599866933183	neural crest cell differentiation	30. neural crest cell differentiation	['GO:0048863', 'GO:0014033']	GO:0014033	0
31	-0.04625209551675072	0.8474190148372884	1.556470645885973	-2.7710918786965735	1.3862943611198906	0.00169397938676888	phosphatidylinositol 3-kinase signaling	31. phosphatidylinositol 3-kinase signaling	['GO:0014065', 'GO:0048015', 'GO:0048017']	GO:0014065	0
32	1.1164961984640085	0.4737999294499824	1.5521646388085852	-2.7402982834823004	0.6931471805599453	0.00181845147512734	neural crest cell migration	32. neural crest cell migration	['GO:0001755']	GO:0001755	0
33	1.1587107228668374	0.39218682836217583	1.702878733955349	-2.7402982834823004	1.0986122886681098	0.00181845147512734	macrophage migration	33. macrophage migration	['GO:0097529', 'GO:1905517']	GO:1905517	0
