dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
11	-1.1944471112110129	-0.14167374200738692	1.6906563328717281	-3.1862488596061085	0.6931471805599453	0.00065125510464671	lung morphogenesis	11. lung morphogenesis	['GO:0060425']	GO:0060425	0
12	-1.1117540003327586	0.17813676507915288	1.8632148557204087	-3.1828642940423024	0.6931471805599453	0.000656350327013365	pyramidal neuron differentiation	12. pyramidal neuron differentiation	['GO:0021859']	GO:0021859	0
13	0.3603350916981769	1.0134033140156404	1.331517325425903	-3.0509165718875972	1.0986122886681098	0.000889371950092246	vesicle organization	13. vesicle organization	['GO:0016050', 'GO:0090114']	GO:0016050	0
14	1.0725168491575339	0.28540276614889754	1.5055396399449499	-3.0476645033997953	0.6931471805599453	0.000896056710543046	regulation of cell size	14. regulation of cell size	['GO:0008361']	GO:0008361	0
15	0.8405136657561807	-1.2486852968616704	1.405164040575816	-2.972910079369876	1.0986122886681098	0.00106436337174376	positive regulation of cell development	15. positive regulation of cell development	['GO:0010720', 'GO:0050769']	GO:0010720	0
16	1.137275326849216	-0.7264352875360492	1.3700719220742166	-2.964161321548152	0.6931471805599453	0.00108602213860073	positive regulation of cellular component biogenesis	16. positive regulation of cellular component biogenesis	['GO:0044089']	GO:0044089	0
17	0.4671118057616598	-1.225682605734363	0.8641073274940141	-2.9607290807984703	0.6931471805599453	0.00109463900502983	regulation of cell morphogenesis	17. regulation of cell morphogenesis	['GO:0022604']	GO:0022604	0
18	-1.1375713039086737	0.8734700280305627	1.5360031344613094	-2.9046958469681123	1.0986122886681098	0.00124538649821285	cellular response to UV	18. cellular response to UV	['GO:0034644', 'GO:0071482']	GO:0034644	0
19	-1.2086502395055365	-0.8787850318860787	1.5900198664016434	-2.833885524439833	1.3862943611198906	0.00146593419521581	axon extension	19. axon extension	['GO:0048675', 'GO:1990138', 'GO:0060560']	GO:0048675	0
20	0.9348050944850783	0.9819488217537228	1.4888727782557503	-2.767996331921017	0.6931471805599453	0.001706096798745	non-motile cilium assembly	20. non-motile cilium assembly	['GO:1905515']	GO:1905515	0
21	0.35961836347279036	-0.514675675187302	1.4115328283028135	-2.5654864001415096	0.6931471805599453	0.00271965365026106	Rho protein signal transduction	21. Rho protein signal transduction	['GO:0007266']	GO:0007266	0
22	-0.7170532084380462	-0.46024950991074853	0.9125571184116666	-2.552384217679942	0.6931471805599453	0.00280295278547825	transition metal ion transport	22. transition metal ion transport	['GO:0000041']	GO:0000041	0
23	-0.5027875175952099	0.8859662960234264	1.4379759871540843	-2.534143086115588	0.6931471805599453	0.00292318912202381	ameboidal-type cell migration	23. ameboidal-type cell migration	['GO:0001667']	GO:0001667	0
24	-0.5439437158093422	0.9602922101287263	1.738442256559633	-2.491227703837974	0.6931471805599453	0.00322680184182683	wound healing, spreading of epidermal cells	24. wound healing, spreading of epidermal cells	['GO:0035313']	GO:0035313	0
25	0.8947255292742505	0.8755317175638476	1.6515712805544316	-2.486140309580504	0.6931471805599453	0.00326482336932944	lamellipodium assembly	25. lamellipodium assembly	['GO:0030032']	GO:0030032	0
26	1.1023381115257187	-0.8584684288648414	1.2592638718815097	-2.4730320773959495	0.6931471805599453	0.0033648671523465	positive regulation of protein localization	26. positive regulation of protein localization	['GO:1903829']	GO:1903829	0
27	0.6540606565961442	1.2727787412769147	1.6388640716904144	-2.446937063500553	0.6931471805599453	0.00357324616684833	extracellular matrix assembly	27. extracellular matrix assembly	['GO:0085029']	GO:0085029	0
28	-0.3914152932823599	-0.1859942904818712	1.3961584496825372	-2.3919457462534037	0.6931471805599453	0.0040555919630751	glycoprotein biosynthetic process	28. glycoprotein biosynthetic process	['GO:0009101']	GO:0009101	0
29	0.5348595481359883	-0.4145413811938536	1.6301763655180206	-2.3797635656450282	0.6931471805599453	0.00417096393211219	regulation of cell adhesion mediated by integrin	29. regulation of cell adhesion mediated by integrin	['GO:0033628']	GO:0033628	0
30	-0.47747068709993334	-0.9500125614077437	0.47019678608609816	-2.34366595683786	0.6931471805599453	0.00453246065880856	viral process	30. viral process	['GO:0016032']	GO:0016032	0
31	0.7500122287085248	-0.29527269748517504	1.5938862934326175	-2.330139836287224	0.6931471805599453	0.00467584561854377	negative regulation of defense response to virus	31. negative regulation of defense response to virus	['GO:0050687']	GO:0050687	0
32	0.430305616760538	0.7414080576869285	1.625391075716887	-2.3158035863402695	0.6931471805599453	0.00483277319219682	adherens junction organization	32. adherens junction organization	['GO:0034332']	GO:0034332	0
33	0.1500770020443966	-0.8623697141546841	1.6753951886548364	-2.3158035863402695	0.6931471805599453	0.00483277319219682	positive regulation of membrane permeability	33. positive regulation of membrane permeability	['GO:1905710']	GO:1905710	0
