dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
13	0.6155843312313259	-1.532422016234273	1.364977973014252	-8.647519345357827	0.6931471805599453	2.25154512093621e-09	chromosome separation	13. chromosome separation	['GO:0051304']	GO:0051304	0
14	-1.4619723441719579	-1.1210119690836928	0.7229017390126188	-8.456954285677362	1.0986122886681098	3.49177068312765e-09	DNA replication	14. DNA replication	['GO:0006260', 'GO:0006261']	GO:0006260	0
15	1.5870865914659826	1.2143220157988526	1.4567838226963097	-8.276669966999833	1.0986122886681098	5.28846985307156e-09	mitotic spindle assembly checkpoint signaling	15. mitotic spindle assembly checkpoint signaling	['GO:0007094', 'GO:0071174']	GO:0007094	0
16	0.14871361435629551	1.5024882280354817	1.4550983333806864	-8.276669966999833	1.0986122886681098	5.28846985307156e-09	spindle assembly checkpoint signaling	16. spindle assembly checkpoint signaling	['GO:0071173', 'GO:0031577']	GO:0071173	0
17	-0.18211438387509774	1.7779911111037285	1.4549344378156013	-8.060560802955719	2.3978952727983707	8.69839643528381e-09	negative regulation of mitotic metaphase/anaphase transition	17. negative regulation of mitotic metaphase/anaphase transition	['GO:0045841', 'GO:0033048', 'GO:1902100', 'GO:2000816', 'GO:0033046', 'GO:0051784', 'GO:1905819', 'GO:0051985', 'GO:0033047', 'GO:2001251']	GO:0045841	0
18	-1.187501902885407	-0.13747965626006714	1.3280510430947372	-7.462212938846013	0.6931471805599453	3.44974553453858e-08	regulation of protein serine/threonine kinase activity	18. regulation of protein serine/threonine kinase activity	['GO:0071900']	GO:0071900	0
19	-0.9142861568348964	-1.6711102658507992	1.346023760611645	-7.419286209044546	0.6931471805599453	3.80814775867766e-08	meiotic cell cycle	19. meiotic cell cycle	['GO:0051321']	GO:0051321	0
20	0.47315388615903503	-1.872490007729857	1.270735996974212	-7.101975549343899	0.6931471805599453	7.90723144235343e-08	meiotic cell cycle process	20. meiotic cell cycle process	['GO:1903046']	GO:1903046	0
21	-0.46426149439253633	1.0734547664751424	1.6034227544261221	-7.016173871238915	0.6931471805599453	9.63443228704019e-08	regulation of attachment of spindle microtubules to kinetochore	21. regulation of attachment of spindle microtubules to kinetochore	['GO:0051988']	GO:0051988	0
22	-0.6859324148348009	-0.09973196187831354	1.3465024132280343	-6.658209229643539	0.6931471805599453	2.19680126692605e-07	Ras protein signal transduction	22. Ras protein signal transduction	['GO:0007265']	GO:0007265	0
23	1.0419712235074576	-1.6060921467737792	1.4154720914435963	-6.625210619568916	0.6931471805599453	2.37022394061251e-07	microtubule cytoskeleton organization involved in mitosis	23. microtubule cytoskeleton organization involved in mitosis	['GO:1902850']	GO:1902850	0
24	-1.3907670633485676	-1.2452502084574952	1.1156938971152077	-6.547472667811279	0.6931471805599453	2.83483203715205e-07	double-strand break repair	24. double-strand break repair	['GO:0006302']	GO:0006302	0
