dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
23	-0.12145440979384688	0.40150099063611405	0.9169895817648979	-2.301994421976662	0.6931471805599453	0.00498890895110353	cellular metabolic compound salvage	23. cellular metabolic compound salvage	['GO:0043094']	GO:0043094	0
24	0.22505775432670475	-0.7393137117567726	1.4356791219225882	-2.2196834720826972	0.6931471805599453	0.00602998911139859	negative regulation of DNA replication	24. negative regulation of DNA replication	['GO:0008156']	GO:0008156	0
25	-1.1138770924870238	0.8144031788384719	1.5848438333532326	-2.2196834720826972	0.6931471805599453	0.00602998911139859	histone H2A ubiquitination	25. histone H2A ubiquitination	['GO:0033522']	GO:0033522	0
26	-0.5057835146412634	-0.3313787780082678	1.7474253910659334	-2.2154343796150764	0.6931471805599453	0.00608927545643942	endothelial cell activation	26. endothelial cell activation	['GO:0042118']	GO:0042118	0
27	-0.258871260071032	1.1512241241993644	1.1729756086980947	-2.2154343796150764	1.3862943611198906	0.00608927545643942	purine ribonucleoside biosynthetic process	27. purine ribonucleoside biosynthetic process	['GO:0042451', 'GO:0046129', 'GO:0042455']	GO:0046129	0
28	-0.6743891400434862	-0.5567773000588131	1.6234758471569732	-2.199120058281092	0.6931471805599453	0.00632237048818851	epithelial cell apoptotic process	28. epithelial cell apoptotic process	['GO:1904019']	GO:1904019	0
29	0.7729191693903491	-0.9424316288195034	1.7823159305546894	-2.1807531407263148	0.6931471805599453	0.00659548685741708	positive regulation of protein targeting to mitochondrion	29. positive regulation of protein targeting to mitochondrion	['GO:1903955']	GO:1903955	0
30	-1.1641326194162456	-0.029299425828294735	0.9544565975041535	-2.165853684867132	0.6931471805599453	0.00682568614852962	lipid catabolic process	30. lipid catabolic process	['GO:0016042']	GO:0016042	0
31	1.2166334442544664	0.015841345511560564	1.5479405227728507	-2.1603449826221452	0.6931471805599453	0.00691281631925185	regulation of signal transduction by p53 class mediator	31. regulation of signal transduction by p53 class mediator	['GO:1901796']	GO:1901796	0
32	0.7230476996876705	0.990393013504163	1.0926231823942019	-2.132626631440344	0.6931471805599453	0.00736840296364158	protein-containing complex disassembly	32. protein-containing complex disassembly	['GO:0032984']	GO:0032984	0
