dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
12	-1.4717706940962207	-0.2531646877499812	1.4518392823955184	-6.058601346780868	1.0986122886681098	8.7377306547578e-07	protein localization to plasma membrane	12. protein localization to plasma membrane	['GO:0072659', 'GO:1990778']	GO:0072659	0
13	0.27323261382523234	1.4655398615593995	1.4855589817522752	-6.011885466552847	1.0986122886681098	9.73003793431077e-07	cell morphogenesis involved in differentiation	13. cell morphogenesis involved in differentiation	['GO:0000904', 'GO:0048667']	GO:0000904	0
14	0.12940892131316908	-0.736556765308009	1.340243990401302	-5.8437431531315935	1.0986122886681098	1.43303516257061e-06	regulation of vesicle-mediated transport	14. regulation of vesicle-mediated transport	['GO:0060627', 'GO:0030100']	GO:0060627	0
15	-0.9740561591225527	0.36472696257498083	1.8834537370627542	-5.833578273033022	1.0986122886681098	1.46697167030839e-06	epithelium migration	15. epithelium migration	['GO:0090132', 'GO:0090130']	GO:0090132	0
16	-0.919143312424755	-0.8751713729487294	1.5948587102487501	-5.562978558773759	1.0986122886681098	2.73540377053541e-06	wound healing	16. wound healing	['GO:0009611', 'GO:0042060']	GO:0042060	0
17	-0.3322138289838559	0.4440949608761297	1.3869151965984836	-5.488768548423374	1.0986122886681098	3.24512515983756e-06	cell-substrate adhesion	17. cell-substrate adhesion	['GO:0031589', 'GO:0007160']	GO:0031589	0
18	0.22592187919412363	-1.1128151616142528	1.2617042868144759	-5.426536909365157	0.6931471805599453	3.74509717243449e-06	regulation of small GTPase mediated signal transduction	18. regulation of small GTPase mediated signal transduction	['GO:0051056']	GO:0051056	0
19	0.35272412173269385	1.2784366075909086	1.392131659994428	-5.318808161895924	0.6931471805599453	4.79945405012471e-06	angiogenesis	19. angiogenesis	['GO:0001525']	GO:0001525	0
20	0.514882766768116	-0.42577049964442915	1.2000656294745728	-5.247481310863335	1.0986122886681098	5.65612096736031e-06	transmembrane receptor protein tyrosine kinase signaling pathway	20. transmembrane receptor protein tyrosine kinase signaling pathway	['GO:0007169', 'GO:0007178']	GO:0007169	0
21	1.1861733422476735	-0.18389075140467864	1.256719986886639	-5.2112121090292485	1.0986122886681098	6.14876494244018e-06	negative regulation of phosphate metabolic process	21. negative regulation of phosphate metabolic process	['GO:0045936', 'GO:0010563']	GO:0045936	0
22	1.365519776233789	-0.6933798317957187	1.3450587153975995	-5.060460240028634	0.6931471805599453	8.70041082304461e-06	negative regulation of cell differentiation	22. negative regulation of cell differentiation	['GO:0045596']	GO:0045596	0
23	0.041703663520809856	1.3490896767104184	1.5075327209395222	-4.939229886069029	0.6931471805599453	1.15019139439623e-05	epithelial cell development	23. epithelial cell development	['GO:0002064']	GO:0002064	0
24	1.0461551328668826	-0.8714498902433007	1.6522625091544518	-4.924588239393696	0.6931471805599453	1.18962959719352e-05	regulation of endothelial cell differentiation	24. regulation of endothelial cell differentiation	['GO:0045601']	GO:0045601	0
25	-0.8428243276584185	0.9571475356548388	1.6082543987173743	-4.8567658590417615	0.6931471805599453	1.39070219769132e-05	axon development	25. axon development	['GO:0061564']	GO:0061564	0
26	0.34878744857284605	-0.679483437428266	1.2183647011756704	-4.787465079311677	0.6931471805599453	1.63130407361809e-05	negative regulation of catalytic activity	26. negative regulation of catalytic activity	['GO:0043086']	GO:0043086	0
27	0.87691772216708	-1.0603130203826348	1.4059814524451992	-4.777679337689764	0.6931471805599453	1.66847868286431e-05	regulation of vasculature development	27. regulation of vasculature development	['GO:1901342']	GO:1901342	0
28	0.059667829697507974	-1.1021758256366208	1.4008787425788018	-4.771823480285486	0.6931471805599453	1.69112815382341e-05	regulation of cellular response to growth factor stimulus	28. regulation of cellular response to growth factor stimulus	['GO:0090287']	GO:0090287	0
29	1.0495333183291577	-1.0060379224634182	0.8641073274940141	-4.7091465502006065	0.6931471805599453	1.95368008630802e-05	regulation of cell morphogenesis	29. regulation of cell morphogenesis	['GO:0022604']	GO:0022604	0
30	0.6164523424538324	0.0006518162975487772	1.3076205417593458	-4.655068939930879	0.6931471805599453	2.2127434307067e-05	regulation of body fluid levels	30. regulation of body fluid levels	['GO:0050878']	GO:0050878	0
